ATRIBUIÇÃO DE RESPONSABILIDADE, apos , a medida que , quanto maior, quanto mais, quanto menor, quanto menos, cria, adiant, obrigad, devido a, devido ao, por conta, de nada, grato, grata, fundad, criou, morte por , morto por , morte de , falecimento por , morre, doente de , doente por , configur, da origem, dar origem, deu origem, dei origem, dara origem, darao origem, elabor, estabelece, fundou, fundar, fundara, fundei, invent, produz, prepar, conduz, determinou, coorden, dirigi, desempenh, empreende, execut, prend, apreend, autor, promov, realiz, caus, efeito, afeta, afetou, consequen, culmin, desencad, deixou, deixara, ter sido, efeito, gerar, gerou, gerando, gerei, corrup, corromp, medida, provoc, responsabilidade, result, tornara, torn, gracas, culpa, reduz, aument, quebr, alter, modifi, transform, pena, preso, presa, detid, acusa, julg, conden, puni, constroi, contruiu, destroi, desmata , desmatou, absolv, inocen, enquanto, de acordo, prejudic, danific, sintoma
CONFLITO, organizacao criminosa, obstrucao de justica, associacao mafiosa, menti, omit, aceit, prejudic, recus, destroi, control destru, desmata, remedio, cura, vacin, abus, estupr, mata, preserv, proteg, pena, conservacao, censur, controver, vencerdor, perdedor, cooper, comprom, consens, dissens, mutuo, mutua, alarm, impor , impuser, foi obrigad, é obrigado, sendo obrigad, esta obrigad, estao obrigad, obrigar, record , recorde, recordista, racis, discrim, machism, rival, lockdown, sangue, contingenci que lado , qual lado , quais lados , os lados , o lado , competi, compara, equival, igualmente , iguala, igualou , do que , quarentena, homicid, genocid, suicid, holocausto, shoah, campo de concentracao, campos de concentracao, exterm, trabalho forcado, trabalhos forcados, infect, jogar no colo, torce, torco, torcida, ultras, paz, pacificac, briga , isol, brigar, brigou, brigu, foi solto, será solto, foram soltos, cadeia, prisao, condicional, habeas corpus, obriga , obrigar, obrigo, conflit, confront, desentend, discussao, discut, debate, bate boca, rixa, disput, o poder, um poder, desavenca, hostil, agress, violen, contenda, insult, mordida, morder, morde, tumult, xing, insult, ofend, oponente, adversario, desafi, enfrent, peite, peita, peitar, peitou, diverg, revog, suspend, obstrui, demit, estrangul, asfixi, interv, batalh, faccao, luta, lutei, lutou, intriga , eu luto, guerr, exercito, arma, combat, inimigo, aliado, soldado, linha de frente, belico, dispar, bala perdida, balas perdidas, bala de borracha, balas de borracha, festin, balea, tiros, tiro de, projeteis, projetil, granada, explo, enfrent, golpe, defesa, defen, atacar, atacou, ataq, upp, delegacia, batalhao, invad, invas, comando, bope, faca, esfaq, bloque, derrub, elimin, estrategia, tatica, modo de, capitao, general , generais, forca, armad, fragata, marinha, aeron, modo para, maneira de, maneira para, manobr, comissao, metodo, substitui, eleic, isola, distancia social, jogo, gol , golaco, a favor, contra , contrar, concord, discord, intrigas, uma intriga, a intriga, de intriga, da intriga, alguma intriga, ofend, ofensa, revolta, espiao, espio, vazajato, vaza jato, litigio, divorci, ditadura, autoritarismo, regime militar, plutocracia, cleptocracia, necropolitica, toma la da ca, tomaladaca, negocia, mensalao, petrolao, delacao, suborno, fraude, propina, uniao, coal, pacto, larga intesa, o acordo, um acordo, dano, fatal, fatais, zua, zoa, zomba, sacanea, sacania, deboch, desrespeitou, desrespeita,obedec, evit, toque de recolher, maioria, minoria, minoritari, majoritari, hegemoni, colonia, vitima, assassin, roub, latrocinio
MORALIDADE, absurd, etic, mau , fe , prisao, mentira, canalha, degenerad, inocen, falsific, cadeia, deprava, descente, desonr, honr, generos, horror, imoral, impropri, escrup, iniqu, insidios, integro, just, maldos, moral, nefast, obscen, peca, pervers, reprob, repulsiv, virtuos, bom , julga, lament, atroz, barbaro, bondoso, compaixao, compassiv, cruel, respeito, desrespeito, horrivel, incivil, corrup, corromp, decente, dign, miser, porcaria, a verdade, violent, dissimulad, sincer, brutal, selvag, arrepend, culpa, perdao, perdoa, de luto, perdoe, peniten, remorso, macumbeir, batist, budis, candomble, catolic, crista, espirit, fanatic, fiel, infiel, isla, judaismo, judeu, judia, laic, maldi, bendi, abencoa, ungi, bencao, mormon, mulcuman, pagao, religioes pagas, religiao paga, protestant, umband, abade, sacerdote, profeta, presbiter, satanista, padre, coroinha, crente, pentecostal, credo, crenca, devot, fe , fiel, peca, deus, jesus, cristo, santissim, trindade, cruz , missa, batismo, funeral, comunhao, maria madalena, nossa senhora, virgem maria, maria de nazare, um santo, uma santa, o santo, a santa, os santo, santissimo, pai enterno, misericordi, as santa, pecador, anjo, querubim, lucifer, demoni, diab, capeta, capiroto, ange, infern, para o ceu, aos ceus, ao ceu, pro ceu, paraiso , purgatorio, demiurgo, igreja, sinagoga, terreiro, despacho, encruzilhada, templo, altar, hostia, orixa, espirit, alma, chakra, exu, ogum, oxossi, xango, oxumare, oya, iansa, oxum, iemanja, oxala, preto velho, ere, egum, pomba-gira, queer, aborto, gostos, gulos, gostos, put, vagabund, piranha, fdp, filho da puta, filha da puta, viad, bixa, gay, lesbica, travesti, traveco, suborn, lgbt, lgbti+, homossexual, preguic, nervos, vaid, ambic, safad, vergonh, um merda, heroi, virgem, cabaco, familia , casal, adocao, casamento, matrimonio, divorci, casal, uniao estavel, patria, nossa bandeira, jamais sera vermelha, verde e amarelo, ilegal, legali, devido processo, golpe, ai5, ditadura, autoritarismo, regime militar, democracia, plutocracia, cleptocracia, necro, pedof, dederast, toma la da ca, negociata, mensalao, petrolao, delacao, fraude, propina, igualdade, a liberdade, pela liberdade, as liberdades, pelas liberdades, pela justica, bondade, carid, doacao, esmola, ensinar a pescar, vilao, malfeitor, delinquente, bandid, podre, falacia, achismo, organizacao criminosa, obstrucao de justica, associacao mafiosa
CONSEQUÊNCIAS DA PANDEMIA, morre, mort, falec, caixao , caixoes , cadaver, corpo, vitim, doente, obito, contagi, contamin, infec, entub, internad, internaca, internaco, recuperad, curad, numeros, numero de, ritmo,aceler,assint, aument, diminui, achata, media movel, cti , uti , utis , evolu, casos, avanco, por dia, por semana, por mes, diario, febre,sequela, sintoma, pulmao, pulmo, dano , doenca, danos ,curva, ranking, lota, respira, espirr, toss, olfato, paladar, nausea, pandemia, comorbidade, cadeira de rodas, falta de ar, emergenc, grip, resfriad, crise, economia, lotad, saturad, pib , acamad, de cama , em coma , coma induzido, sem precedentes, de coma , consequ
MEDIDAS DE CONTENÇÃO, contencao , mascara , pcr , testagem , sorologi, igg , igi , teste, lockdown , lock down, alcol , alcool , cura, curo, cure, higie, lavar as maos, distanciam, isola, em casa, emcasa, lisoform, quarentena, cotovelo, fique em casa, ficar em casa, fiqueemcasa, fiquemcasa, prevencao, escola, fecha, em gel , desinfeta, sabao, sabonete, aglomera, vagas , leito, grupo de risco, grupos de risco, contato, nariz, boca, amplia, contrata, insumo, compra de , hospital de campanha, hospitais de campanha, conter, imun, de rebanho, medico, contenc, vacin, coronavac , biontech , covaxin , janssen , sputinik , gamaleia , sinovac , astrazeneca , pfizer , testes em humanos , testes em animais
MÉTODOS DE TRATAMENTO, tratamento , cura , curar, curamos,incura, curou,  curei, antibiotico , cloroquina , ivermectina , azitromicina , paracetamol , medicam, medicar, dipirona , anestesi, remedio, hospital de campanha , hospitais de campanha , fiocruz , fio cruz , butantan , butanta , hipoxia , internacao , internacoes , ze gotinha , oswaldo cruz , osvaldo cruz , injecao , oxigenio , oximetro , internad, entub, intub, respirador, kit covid, anvisa , anticorpo, anti corpo, vitro , kit corona, precoce , medicad, terapia, preven, profilat, profilax, principio ativo
