ATRIBUIÇÃO DE RESPONSABILIDADE,cria,adiant,obrigad,de nada,grato,grata,fundad,criou,configur,da origem,dar origem,deu origem,dei origem,dara origem,darao origem,elabor,estabelece,fundou,fundar,fundara,fundei,invent,produz,prepar,conduz,coorden,dirigi,desempenh,empreende,execut,prend,apreend,autor,promov,realiz,caus,efeito,afeta,afetou,consequencia,culmin,desencad,deixou,deixara,ter sido,efeito,gerar,gerou,gerando,gerei,corrup,corromp,medida,provoc,responsabilidade,result,tornara,torn,gracas,culpa,reduz,aument,quebr,alter,modifi,transform,preso,presa,detid,acusa,julg,conden,puni,absolv,inocen
CONFLITO,paz,policia,pacificac,briga ,isol,brigar,brigou,brigu,foi solto,será solto,foram soltos,cadeia,prisao,condicional,habeas corpus,obriga ,obrigar,obrigo,conflit,confront,desentend,discussao,discut,debate,bate boca,rixa,disput,o poder,um poder,desavenca,hostil,agress,violen,contenda,insult,mordida,morder,morde,tumult,xing,insult,ofend,oponente,adversario,desafi,enfrent,peite,peita,peitar,peitou,diverg,revog,suspend,obstrui,demit,estrangul,asfixi,interv,batalh,faccao,luta,lutei,lutou,intriga ,eu luto,guerr,exercito,arma,combat,inimigo,aliado,soldado,linha de frente,belico,dispar,bala perdida,balas perdidas,bala de borracha,balas de borracha,festin,balea,tiros,tiro de,projeteis,projetil,granada,explo,enfrent,golpe,defesa,defend,atacar,atacou,ataq,upp,delegacia,batalhao,invad,invas,comando,bope,faca,esfaq,bloque,derrub,elimin,estrategia,tatica,modo de,capitao,general ,generais,forca,armad,fragata,marinha,aeron,modo para,maneira de,maneira para,manobr,comissao,metodo,substitui,eleic,isola,distancia social,jogo,gol ,golaco,a favor,contra,concord,discord,intrigas,uma intriga,a intriga,de intriga,da intriga,alguma intriga,ofend,ofensa,revolta,espiao,espio,vazajato,vaza jato,litigio,divorci,ditadura,autoritarismo,regime militar,plutocracia,cleptocracia,necropolitica,toma la da ca,tomaladaca,negocia,mensalao,petrolao,delacao,suborno,fraude,propina,uniao,coal,pacto,larga intesa,acordo
INTERESSE HUMANO,mort,vida,senti,sinto,falec,sinta,emocao,sonho,pesadelo,os pais ,seus pais ,dos pais ,pelos pais ,uns pais ,eu ,pros pais ,vcs,voce ,tu ,ele ,ela ,voces ,eles ,a gente ,velorio,enterro,parto,aptidao,apto,apta,capacit,incompet,o dom,um dom,cesta basica,habilid,incapa,talento,chor,riso,rir,riu,doce,amargo,perfume,fedor,sabor,vista,aspero,espetacul,terror,astral,calma,consol,emoc,entusiasm,experiencia,a ira ,orgulho,prazer,sensacao,tranquiliz,paix,odio,desfrut,distrai,distrac,diverc,divert,confund,confus,deslumbr,intrigando,intrigou,preocup,abala,abat,aborrec,admir,aflicao,aflit,afobad,agitad,agonia,agoniz,alarma,alegr,amarg,ambi,medo,amedront,amor,angusti,ansi,antipati,psicopat,assust,atordoa,atorment,o bem,um bem,o mal ,um mau,um mal ,brav,chato,chate,choca,doido,acontent,contente,cordial,curios,decaden,decepcion,deleit,demoli,depress,desagrad,solidao,desanim,desapont,desconcert,desconfi,desconfort,desconsol,descontent,descontr,desencoraj,desesper,desgost,desola,desorient,devast,diversao,diverti,doloros,dor,embaracad,embaraco,emocion,encant,enfurec,enjo,entedi,entret,entristec,envergonh,esmagado,espant,estress,estupefa,eufori,exasper,exaust,excita,extas,fart,fascin,felic,felis,feliz,ferid,furi,gratific,horror,humil,inconsol,indign,dign,inquiet,insipid,sem sal,interesseir,ira,irrit,jubil,livid,lugubr,de luto,maravilh,mau,melancoli,miseravel,nervos,ofend,ofensa,perplex,perturb,petrific,preocup,radiante,raiv,relax,repuls,ressenti,revolta,saquea,saqueio,satisf,simpati,sofr,sombri,surpreend,surpres,transtorn,traumatiz,trist,vexacao,zangad,jovem,idoso,bebe,crianca,adulto,menino,garoto,homem,mulher,o cara,a mina,os caras,as minas,carater,companheir,cidadao,cavalheiro,dama,colega,pessoa,moco ,moca ,mocinh,casal,mocos ,mocas,irma,pai ,mae,filh,avo,tia,tio,sobrinh,neto,neta,ninguem,alguem,quem,povo,persona,individu,galera,gente,aventur,banhista,foli,gamer,geek,jogador,naturista,turista,viajante,visitante,caipira,escrav,mendig,pedinte,senhor,cigano,indio,negro,alagoan,american,austriac,bolivian,brasileir,britanic,californian,carioca,espanhol,estrangeir,frances,holandes,chines,japones,inca,indio,ingles,zelador,bandid,traficante,milician,assassin,ladra,estelionatari,golpista,maconheir,cheirad,drogad,alcoolatra,viciad,tabagista,anorexic,bulimic,compulsiv,gulos,gostos,put,vagabund,piranha,fdp,filho da puta,filha da puta,viad,bixa,gay,lesbica,travesti,traveco,lgbt,lgbti+,homossexual,preguic,nervos,vaid,ambic,safad,vergonh,um merda,heroi,gordo,gorda,obeso,obesa,magr,sarad,bonit,feio,feia,mito,iranian,irlandes,italian,mexican,nova iorquin,otoman,persa,portugues,quenian,turc,batist,budista,catolic,crista,espirita,fanatico,fiel,infiel,islami,judeu,laico,mormon,mulcuman,pagao,protestante,umbandist,macumbeir,batista,abade,sacerdote,profet,presbiter,academic,advogad,agente duplo,agente,alfaiate,alun,ambientalista,antropolog,apostol,arqueolog,arquitet,artesa,artista,assistente,astrolog,astronauta,atendente,ator,atriz,autor,bancario,barman,beat,bibliotecari,biolog,bispo,boleir,bombeir,cabeleireir,cacador,camareir,cantor,o capitao,o general,generais,cardeal,carpinteir,cartograf,chefe,cientista,cirurgia,comerciante,comissari,consultor,contador,correspondente,costureir,coveir,cozinheir,dancarin,delegad,dentista,deputad,desenhista,desenvolvedor,detetive,diacon,diretor,docente,dona de casa,editor,educador,empregad,empresari,enfermeir,engenheir,escritor,escriturari,especialista,especulador,espia,esteticista,estudante,executiv,explorador,extrativist,farmaceutic,faxineir,fazendeir,fisico,fisioterapeuta,fotograf,freira,frentista,funcionari,gaitista,garco,garimpeir,gerente,guarda-costas,guia turistico,o guia,a guia,historiador,instrumentista,jardineir,joalheiro,jornalista,juiz,lancador,linguista,magico,magistrad,magnata,malabarist,manobrist,maqueir,maquinista,matematico,mecanico,medic,medium,mergulhador,mineir,ministr,missionari,monge,monsenhor,motorista,musico,neurocientista,oficial,operador,operario,padeir,padre,palestrante,palhac,paraquedist,pastor,pedreir,pesquisador,piloto,pintor,pirata,poet,desembargador,presidente,policia,ministr,superintendente,vereador ,vereadora,deputado ,deputada,politico,porta-voz,governador,prefeito,prefeita,produtor,professor,profissional,programador,psicolog,psiquiatra,quimico,radialista,recepcionista,reporter,secretari,seguranca,senador,seringueir,servente,servidor,sociologo,sociologa,espectador,socorrista,cabo,soldado,tabelia,taxista,tecnico,toxicologista,trabalhador,vendedor,veterinari,voluntari,cabaco,familia,casal
MORALIDADE,absurd,etic,mau ,fe ,prisao,canalha,degenerad,inocen,falsific,cadeia,deprava,descente,desonr,honr,generos,horror,imoral,impropri,escrup,iniqu,insidios,integro,just,maldos,moral,nefast,obscen,peca,pervers,reprob,repulsiv,virtuos,bom ,julga,lament,atroz,barbaro,bondoso,compaixao,compassiv,cruel,desrespeit,horrivel,incivil,corrup,corromp,decente,dign,miser,porcaria,a verdade,violent,dissimulad,sincer,brutal,selvag,arrepend,culpa,perdao,perdoa,de luto,perdoe,peniten,remorso,macumbeir,batist,budis,candomble,catolic,crista,espirit,fanatic,fiel,infiel,isla,judaismo,judeu,judia,laic,maldi,bendi,abencoa,ungi,bencao,mormon,mulcuman,pagao,religioes pagas,religiao paga,protestant,umband,abade,sacerdote,profeta,presbiter,satanista,padre,coroinha,crente,pentecostal,credo,crenca,devot,fe ,fiel,peca,deus,jesus,cristo,santissim,trindade,cruz ,missa,batismo,funeral,comunhao,maria madalena,nossa senhora,virgem maria,maria de nazare,sant,pecador,anjo,querubim,lucifer,demoni,diab,capeta,capiroto,ange,infern,para o ceu,aos ceus,ao ceu,pro ceu,paraiso ,purgatorio,demiurgo,igreja,sinagoga,terreiro,despacho,encruzilhada,templo,altar,hostia,orixa,espirit,alma,chakra,exu,ogum,oxossi,xango,oxumare,oya,iansa,oxum,iemanja,oxala,preto velho,ere,egum,pomba-gira,queer,aborto,gostos,gulos,gostos,put,vagabund,piranha,fdp,filho da puta,filha da puta,viad,bixa,gay,lesbica,travesti,traveco,suborn,lgbt,lgbti+,homossexual,preguic,nervos,vaid,ambic,safad,vergonh,um merda,heroi,virgem,cabaco,familia ,casal,adocao,casamento,matrimonio,divorci,casal,uniao estavel,patria,nossa bandeira,jamais sera vermelha,verde e amarelo,ilegal,legali,devido processo,golpe,ai5,ditadura,autoritarismo,regime militar,democracia,plutocracia,cleptocracia,necropolitica,toma la da ca,negociata,mensalao,petrolao,delacao,fraude,propina,igualdade,liberdade,justica,bondade,carid,doacao,esmola,ensinar a pescar,vilao,malfeitor,delinquente,bandid,maca podre
CONSEQUÊNCIAS ECONÔMICAS,economi,falenc,dinheiro,divisas,o caital,um capital,fuga de capita,fuga de capitais,capitalismo,fundo de ,fundo partidario,fundo eleitoral,auxilio,vale transporte,ticket alimentacao,ticket refeicao,verba,crise,recess,pib,produto interno bruto,balanca comercial,mercosul,bolsa em queda,bolsa em alta,bolsa de valores,incentivo fiscal,renuncia fiscal,invest,queda prod,aumento prod,produtiv,imposto,subsidi,negocio,empres,multinacional,empreend,emprego,trabalh,desemprego,demissao,demit,contrat,mercado,bolsa de estudos,banco,banqueiro,bolsa familia ,bolsa de pesquisa,empobrecer,enriquecer,miser,fome,desigualdade,pobre,riqueza,rico,superavit,juros,aliquota,parcela,mensalidade,anuidade,contas,embarg,lucro,dividendo,liquidez,cheque,moeda,cambio,dolar,euro,financ,fundo de investimento,cdb,cdi,debenture,imobiliar,imovel,valor,poupanca,produto,producao,cliente,compra,comsum,pagamento,pagar,cobrar,divida,debito,credito,crediario,comerci,leilao,promoc,venda de,vender,vendo,cobrar,preco,servico,tarifa,custo,custo beneficio,a conta ,as contas,boleto,maquina de cartao,maquinha de cartao,insumo,mercadoria,fali,importa,exporta,privatiz,alug,agro,pecuari,agricultura,pequeno produtor,pequenos produtores,grandes produtores,grande produtor,industria,loja,black friday,mercadinho,mercado
